token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
47725,PPLPHARMA27JAN26135CE,PPLPHARMA,27JAN2026,13500.000000,2625,OPTSTK,NFO,1.000000
47726,PPLPHARMA27JAN26135PE,PPLPHARMA,27JAN2026,13500.000000,2625,OPTSTK,NFO,1.000000
47738,NIFTY20JAN2627600PE,NIFTY,20JAN2026,2760000.000000,65,OPTIDX,NFO,5.000000
47741,NIFTY20JAN2627700CE,NIFTY,20JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
140279,TATAPOWER27JAN26435PE,TATAPOWER,27JAN2026,43500.000000,1450,OPTSTK,NFO,5.000000
47754,NIFTY20JAN2627850PE,NIFTY,20JAN2026,2785000.000000,65,OPTIDX,NFO,5.000000
47755,NIFTY20JAN2627900CE,NIFTY,20JAN2026,2790000.000000,65,OPTIDX,NFO,5.000000
47757,NIFTY20JAN2627950CE,NIFTY,20JAN2026,2795000.000000,65,OPTIDX,NFO,5.000000
47770,NIFTY20JAN2628100PE,NIFTY,20JAN2026,2810000.000000,65,OPTIDX,NFO,5.000000
140466,TATASTEEL27JAN26167.5CE,TATASTEEL,27JAN2026,16750.000000,5500,OPTSTK,NFO,1.000000
140469,TATASTEEL27JAN26172.5PE,TATASTEEL,27JAN2026,17250.000000,5500,OPTSTK,NFO,1.000000
48107,NATIONALUM27JAN26347.5PE,NATIONALUM,27JAN2026,34750.000000,3750,OPTSTK,NFO,5.000000
48209,ASHOKLEY27JAN26205PE,ASHOKLEY,27JAN2026,20500.000000,5000,OPTSTK,NFO,1.000000
141183,TATATECH27JAN26570PE,TATATECH,27JAN2026,57000.000000,800,OPTSTK,NFO,5.000000
141258,TATATECH27JAN26670CE,TATATECH,27JAN2026,67000.000000,800,OPTSTK,NFO,5.000000
141335,SBILIFE27JAN261920PE,SBILIFE,27JAN2026,192000.000000,375,OPTSTK,NFO,5.000000
141508,SBILIFE27JAN262120CE,SBILIFE,27JAN2026,212000.000000,375,OPTSTK,NFO,5.000000
141524,SBILIFE27JAN262120PE,SBILIFE,27JAN2026,212000.000000,375,OPTSTK,NFO,5.000000
141529,SBILIFE27JAN262240CE,SBILIFE,27JAN2026,224000.000000,375,OPTSTK,NFO,5.000000
141696,TCS27JAN263260CE,TCS,27JAN2026,326000.000000,175,OPTSTK,NFO,5.000000
142128,SBIN27JAN26850CE,SBIN,27JAN2026,85000.000000,750,OPTSTK,NFO,5.000000
142132,SBIN27JAN26870CE,SBIN,27JAN2026,87000.000000,750,OPTSTK,NFO,5.000000
142359,SBIN27JAN26900PE,SBIN,27JAN2026,90000.000000,750,OPTSTK,NFO,5.000000
142360,SBIN27JAN26910CE,SBIN,27JAN2026,91000.000000,750,OPTSTK,NFO,5.000000
142382,SBIN27JAN261020CE,SBIN,27JAN2026,102000.000000,750,OPTSTK,NFO,5.000000
142392,SBIN27JAN261070CE,SBIN,27JAN2026,107000.000000,750,OPTSTK,NFO,5.000000
142549,TECHM27JAN261420PE,TECHM,27JAN2026,142000.000000,600,OPTSTK,NFO,5.000000
142552,TECHM27JAN261500CE,TECHM,27JAN2026,150000.000000,600,OPTSTK,NFO,5.000000
142556,TECHM27JAN261580CE,TECHM,27JAN2026,158000.000000,600,OPTSTK,NFO,5.000000
142566,TECHM27JAN261780CE,TECHM,27JAN2026,178000.000000,600,OPTSTK,NFO,5.000000
142781,SHREECEM27JAN2623000PE,SHREECEM,27JAN2026,2300000.000000,25,OPTSTK,NFO,5.000000
48286,HINDZINC27JAN26725CE,HINDZINC,27JAN2026,72500.000000,1225,OPTSTK,NFO,5.000000
142790,SHREECEM27JAN2624500PE,SHREECEM,27JAN2026,2450000.000000,25,OPTSTK,NFO,5.000000
142886,SHREECEM27JAN2625500CE,SHREECEM,27JAN2026,2550000.000000,25,OPTSTK,NFO,5.000000
142889,SHREECEM27JAN2625500PE,SHREECEM,27JAN2026,2550000.000000,25,OPTSTK,NFO,5.000000
49053,MUTHOOTFIN27JAN264300CE,MUTHOOTFIN,27JAN2026,430000.000000,275,OPTSTK,NFO,5.000000
49244,MCX27JAN262580CE,MCX,27JAN2026,258000.000000,625,OPTSTK,NFO,5.000000
142929,TIINDIA27JAN262950PE,TIINDIA,27JAN2026,295000.000000,200,OPTSTK,NFO,5.000000
142950,SHREECEM27JAN2628000CE,SHREECEM,27JAN2026,2800000.000000,25,OPTSTK,NFO,5.000000
143024,SHREECEM27JAN2629500CE,SHREECEM,27JAN2026,2950000.000000,25,OPTSTK,NFO,5.000000
143030,SHREECEM27JAN2631000CE,SHREECEM,27JAN2026,3100000.000000,25,OPTSTK,NFO,5.000000
49284,NATIONALUM27JAN26357.5PE,NATIONALUM,27JAN2026,35750.000000,3750,OPTSTK,NFO,5.000000
49285,NATIONALUM27JAN26390CE,NATIONALUM,27JAN2026,39000.000000,3750,OPTSTK,NFO,5.000000
49374,DRREDDY27JAN26FUT,DRREDDY,27JAN2026,-1.000000,625,FUTSTK,NFO,10.000000
49426,HINDALCO27JAN26FUT,HINDALCO,27JAN2026,-1.000000,700,FUTSTK,NFO,5.000000
143301,SHRIRAMFIN27JAN26700CE,SHRIRAMFIN,27JAN2026,70000.000000,825,OPTSTK,NFO,5.000000
143303,SHRIRAMFIN27JAN26720CE,SHRIRAMFIN,27JAN2026,72000.000000,825,OPTSTK,NFO,5.000000
143307,SHRIRAMFIN27JAN26760CE,SHRIRAMFIN,27JAN2026,76000.000000,825,OPTSTK,NFO,5.000000
143416,SHRIRAMFIN27JAN26840CE,SHRIRAMFIN,27JAN2026,84000.000000,825,OPTSTK,NFO,5.000000
49510,KEI27JAN26FUT,KEI,27JAN2026,-1.000000,175,FUTSTK,NFO,10.000000
49607,MARUTI27JAN26FUT,MARUTI,27JAN2026,-1.000000,50,FUTSTK,NFO,100.000000
49630,MOTHERSON27JAN26FUT,MOTHERSON,27JAN2026,-1.000000,6150,FUTSTK,NFO,1.000000
49645,NATIONALUM27JAN26FUT,NATIONALUM,27JAN2026,-1.000000,3750,FUTSTK,NFO,5.000000
143519,TITAN27JAN263620PE,TITAN,27JAN2026,362000.000000,175,OPTSTK,NFO,5.000000
143578,SIEMENS27JAN262500PE,SIEMENS,27JAN2026,250000.000000,175,OPTSTK,NFO,5.000000
143581,SIEMENS27JAN262700CE,SIEMENS,27JAN2026,270000.000000,175,OPTSTK,NFO,5.000000
143778,TITAN27JAN264140CE,TITAN,27JAN2026,414000.000000,175,OPTSTK,NFO,5.000000
49677,NBCC27JAN26FUT,NBCC,27JAN2026,-1.000000,6500,FUTSTK,NFO,1.000000
49727,NTPC27JAN26FUT,NTPC,27JAN2026,-1.000000,1500,FUTSTK,NFO,5.000000
143867,SOLARINDS27JAN2612000CE,SOLARINDS,27JAN2026,1200000.000000,50,OPTSTK,NFO,5.000000
144306,SONACOMS27JAN26550CE,SONACOMS,27JAN2026,55000.000000,1225,OPTSTK,NFO,5.000000
144313,SONACOMS27JAN26570PE,SONACOMS,27JAN2026,57000.000000,1225,OPTSTK,NFO,5.000000
144429,TMPV27JAN26310CE,TMPV,27JAN2026,31000.000000,800,OPTSTK,NFO,5.000000
144509,SRF27JAN262900PE,SRF,27JAN2026,290000.000000,200,OPTSTK,NFO,5.000000
50365,VOLTAS27JAN26FUT,VOLTAS,27JAN2026,-1.000000,375,FUTSTK,NFO,10.000000
50855,BANKNIFTY27JAN2652800PE,BANKNIFTY,27JAN2026,5280000.000000,30,OPTIDX,NFO,5.000000
145423,TORNTPOWER27JAN261260CE,TORNTPOWER,27JAN2026,126000.000000,425,OPTSTK,NFO,5.000000
50860,BANKNIFTY27JAN2653000CE,BANKNIFTY,27JAN2026,5300000.000000,30,OPTIDX,NFO,5.000000
50882,BANKNIFTY27JAN2653600CE,BANKNIFTY,27JAN2026,5360000.000000,30,OPTIDX,NFO,5.000000
50891,BANKNIFTY27JAN2653900PE,BANKNIFTY,27JAN2026,5390000.000000,30,OPTIDX,NFO,5.000000
50986,VEDL27JAN26735CE,VEDL,27JAN2026,73500.000000,1150,OPTSTK,NFO,5.000000
146043,TRENT27JAN263500CE,TRENT,27JAN2026,350000.000000,100,OPTSTK,NFO,5.000000
146044,TRENT27JAN263500PE,TRENT,27JAN2026,350000.000000,100,OPTSTK,NFO,5.000000
146058,TRENT27JAN264500PE,TRENT,27JAN2026,450000.000000,100,OPTSTK,NFO,5.000000
146059,TRENT27JAN264700CE,TRENT,27JAN2026,470000.000000,100,OPTSTK,NFO,5.000000
138881,SUZLON27JAN2649PE,SUZLON,27JAN2026,4900.000000,9025,OPTSTK,NFO,1.000000
138890,SUZLON27JAN2659CE,SUZLON,27JAN2026,5900.000000,9025,OPTSTK,NFO,1.000000
138892,SUZLON27JAN2661CE,SUZLON,27JAN2026,6100.000000,9025,OPTSTK,NFO,1.000000
139013,SAMMAANCAP27JAN26130PE,SAMMAANCAP,27JAN2026,13000.000000,4300,OPTSTK,NFO,1.000000
146064,TRENT27JAN264900PE,TRENT,27JAN2026,490000.000000,100,OPTSTK,NFO,5.000000
146457,TVSMOTOR27JAN263250CE,TVSMOTOR,27JAN2026,325000.000000,175,OPTSTK,NFO,5.000000
146583,ONGC27JAN26248PE,ONGC,27JAN2026,24800.000000,2250,OPTSTK,NFO,1.000000
139176,SYNGENE27JAN26670CE,SYNGENE,27JAN2026,67000.000000,1000,OPTSTK,NFO,5.000000
139179,SYNGENE27JAN26690PE,SYNGENE,27JAN2026,69000.000000,1000,OPTSTK,NFO,5.000000
147190,SUNPHARMA27JAN261640CE,SUNPHARMA,27JAN2026,164000.000000,350,OPTSTK,NFO,5.000000
147890,ULTRACEMCO27JAN2610500PE,ULTRACEMCO,27JAN2026,1050000.000000,50,OPTSTK,NFO,5.000000
148088,ULTRACEMCO27JAN2612500PE,ULTRACEMCO,27JAN2026,1250000.000000,50,OPTSTK,NFO,5.000000
139335,SAMMAANCAP27JAN26185PE,SAMMAANCAP,27JAN2026,18500.000000,4300,OPTSTK,NFO,1.000000
149130,UNITDSPR27JAN261310PE,UNITDSPR,27JAN2026,131000.000000,400,OPTSTK,NFO,5.000000
148229,UNIONBANK27JAN26137.5CE,UNIONBANK,27JAN2026,13750.000000,4425,OPTSTK,NFO,1.000000
149037,PFC27JAN26357.5CE,PFC,27JAN2026,35750.000000,1300,OPTSTK,NFO,5.000000
139521,TATACONSUM27JAN261050PE,TATACONSUM,27JAN2026,105000.000000,550,OPTSTK,NFO,5.000000
139540,TATACONSUM27JAN261150CE,TATACONSUM,27JAN2026,115000.000000,550,OPTSTK,NFO,5.000000
139550,TATACONSUM27JAN261230CE,TATACONSUM,27JAN2026,123000.000000,550,OPTSTK,NFO,5.000000
149156,PFC27JAN26392.5PE,PFC,27JAN2026,39250.000000,1300,OPTSTK,NFO,5.000000
149179,UNITDSPR27JAN261410CE,UNITDSPR,27JAN2026,141000.000000,400,OPTSTK,NFO,5.000000
149820,UNOMINDA27JAN261420PE,UNOMINDA,27JAN2026,142000.000000,550,OPTSTK,NFO,5.000000
140096,TATAELXSI27JAN264900CE,TATAELXSI,27JAN2026,490000.000000,100,OPTSTK,NFO,5.000000
140104,TATAELXSI27JAN265700CE,TATAELXSI,27JAN2026,570000.000000,100,OPTSTK,NFO,5.000000
140143,SBICARD27JAN26800PE,SBICARD,27JAN2026,80000.000000,800,OPTSTK,NFO,5.000000
150065,UPL27JAN26750CE,UPL,27JAN2026,75000.000000,1355,OPTSTK,NFO,5.000000
150067,UPL27JAN26770CE,UPL,27JAN2026,77000.000000,1355,OPTSTK,NFO,5.000000
150418,PIDILITIND27JAN261470PE,PIDILITIND,27JAN2026,147000.000000,500,OPTSTK,NFO,5.000000
150425,PIDILITIND27JAN261550CE,PIDILITIND,27JAN2026,155000.000000,500,OPTSTK,NFO,5.000000
140147,SBICARD27JAN26840CE,SBICARD,27JAN2026,84000.000000,800,OPTSTK,NFO,5.000000
140264,TATAPOWER27JAN26365CE,TATAPOWER,27JAN2026,36500.000000,1450,OPTSTK,NFO,5.000000
140267,TATAPOWER27JAN26375PE,TATAPOWER,27JAN2026,37500.000000,1450,OPTSTK,NFO,5.000000
140270,TATAPOWER27JAN26395CE,TATAPOWER,27JAN2026,39500.000000,1450,OPTSTK,NFO,5.000000
150779,SUPREMEIND27JAN262500PE,SUPREMEIND,27JAN2026,250000.000000,175,OPTSTK,NFO,5.000000
150789,SUPREMEIND27JAN263000PE,SUPREMEIND,27JAN2026,300000.000000,175,OPTSTK,NFO,5.000000
150800,SUPREMEIND27JAN263600CE,SUPREMEIND,27JAN2026,360000.000000,175,OPTSTK,NFO,5.000000
140276,TATAPOWER27JAN26425CE,TATAPOWER,27JAN2026,42500.000000,1450,OPTSTK,NFO,5.000000
140278,TATAPOWER27JAN26435CE,TATAPOWER,27JAN2026,43500.000000,1450,OPTSTK,NFO,5.000000
140459,TATASTEEL27JAN26147.5PE,TATASTEEL,27JAN2026,14750.000000,5500,OPTSTK,NFO,1.000000
150806,SUPREMEIND27JAN263900CE,SUPREMEIND,27JAN2026,390000.000000,175,OPTSTK,NFO,5.000000
150893,SUZLON27JAN2648PE,SUZLON,27JAN2026,4800.000000,9025,OPTSTK,NFO,1.000000
150895,SUZLON27JAN2650PE,SUZLON,27JAN2026,5000.000000,9025,OPTSTK,NFO,1.000000
150899,SUZLON27JAN2654PE,SUZLON,27JAN2026,5400.000000,9025,OPTSTK,NFO,1.000000
140462,TATASTEEL27JAN26157.5CE,TATASTEEL,27JAN2026,15750.000000,5500,OPTSTK,NFO,1.000000
140465,TATASTEEL27JAN26162.5PE,TATASTEEL,27JAN2026,16250.000000,5500,OPTSTK,NFO,1.000000
141056,SBILIFE27JAN261760CE,SBILIFE,27JAN2026,176000.000000,375,OPTSTK,NFO,5.000000
141061,SBILIFE27JAN261760PE,SBILIFE,27JAN2026,176000.000000,375,OPTSTK,NFO,5.000000
150900,SUZLON27JAN2656CE,SUZLON,27JAN2026,5600.000000,9025,OPTSTK,NFO,1.000000
150905,SUZLON27JAN2660PE,SUZLON,27JAN2026,6000.000000,9025,OPTSTK,NFO,1.000000
150906,SUZLON27JAN2662CE,SUZLON,27JAN2026,6200.000000,9025,OPTSTK,NFO,1.000000
141065,SBILIFE27JAN261840PE,SBILIFE,27JAN2026,184000.000000,375,OPTSTK,NFO,5.000000
141254,TATATECH27JAN26630CE,TATATECH,27JAN2026,63000.000000,800,OPTSTK,NFO,5.000000
141646,TCS27JAN263060PE,TCS,27JAN2026,306000.000000,175,OPTSTK,NFO,5.000000
151002,SYNGENE27JAN26620CE,SYNGENE,27JAN2026,62000.000000,1000,OPTSTK,NFO,5.000000
151137,TATACONSUM27JAN261020PE,TATACONSUM,27JAN2026,102000.000000,550,OPTSTK,NFO,5.000000
141700,TCS27JAN263340CE,TCS,27JAN2026,334000.000000,175,OPTSTK,NFO,5.000000
141709,TCS27JAN263500PE,TCS,27JAN2026,350000.000000,175,OPTSTK,NFO,5.000000
151149,TATACONSUM27JAN261140PE,TATACONSUM,27JAN2026,114000.000000,550,OPTSTK,NFO,5.000000
151152,TATACONSUM27JAN261180CE,TATACONSUM,27JAN2026,118000.000000,550,OPTSTK,NFO,5.000000
151247,TATAELXSI27JAN264600PE,TATAELXSI,27JAN2026,460000.000000,100,OPTSTK,NFO,5.000000
151259,TATAELXSI27JAN265800PE,TATAELXSI,27JAN2026,580000.000000,100,OPTSTK,NFO,5.000000
142127,SBIN27JAN26840PE,SBIN,27JAN2026,84000.000000,750,OPTSTK,NFO,5.000000
151263,TATAELXSI27JAN266200PE,TATAELXSI,27JAN2026,620000.000000,100,OPTSTK,NFO,5.000000
151364,TATAPOWER27JAN26380CE,TATAPOWER,27JAN2026,38000.000000,1450,OPTSTK,NFO,5.000000
151369,TATAPOWER27JAN26400PE,TATAPOWER,27JAN2026,40000.000000,1450,OPTSTK,NFO,5.000000
151373,TATAPOWER27JAN26420PE,TATAPOWER,27JAN2026,42000.000000,1450,OPTSTK,NFO,5.000000
142369,SBIN27JAN26950PE,SBIN,27JAN2026,95000.000000,750,OPTSTK,NFO,5.000000
142397,SBIN27JAN261090PE,SBIN,27JAN2026,109000.000000,750,OPTSTK,NFO,5.000000
142400,SBIN27JAN261110CE,SBIN,27JAN2026,111000.000000,750,OPTSTK,NFO,5.000000
142565,TECHM27JAN261740PE,TECHM,27JAN2026,174000.000000,600,OPTSTK,NFO,5.000000
142892,SHREECEM27JAN2626500CE,SHREECEM,27JAN2026,2650000.000000,25,OPTSTK,NFO,5.000000
142917,TIINDIA27JAN262350PE,TIINDIA,27JAN2026,235000.000000,200,OPTSTK,NFO,5.000000
142922,TIINDIA27JAN262650CE,TIINDIA,27JAN2026,265000.000000,200,OPTSTK,NFO,5.000000
142928,TIINDIA27JAN262950CE,TIINDIA,27JAN2026,295000.000000,200,OPTSTK,NFO,5.000000
143020,SHREECEM27JAN2628500CE,SHREECEM,27JAN2026,2850000.000000,25,OPTSTK,NFO,5.000000
143021,SHREECEM27JAN2628500PE,SHREECEM,27JAN2026,2850000.000000,25,OPTSTK,NFO,5.000000
143023,SHREECEM27JAN2629000PE,SHREECEM,27JAN2026,2900000.000000,25,OPTSTK,NFO,5.000000
143415,SHRIRAMFIN27JAN26820PE,SHRIRAMFIN,27JAN2026,82000.000000,825,OPTSTK,NFO,5.000000
143463,SHRIRAMFIN27JAN26920CE,SHRIRAMFIN,27JAN2026,92000.000000,825,OPTSTK,NFO,5.000000
143521,TITAN27JAN263660PE,TITAN,27JAN2026,366000.000000,175,OPTSTK,NFO,5.000000
143580,SIEMENS27JAN262600PE,SIEMENS,27JAN2026,260000.000000,175,OPTSTK,NFO,5.000000
143582,SIEMENS27JAN262700PE,SIEMENS,27JAN2026,270000.000000,175,OPTSTK,NFO,5.000000
143584,SIEMENS27JAN262800PE,SIEMENS,27JAN2026,280000.000000,175,OPTSTK,NFO,5.000000
143588,SIEMENS27JAN263000PE,SIEMENS,27JAN2026,300000.000000,175,OPTSTK,NFO,5.000000
143652,SIEMENS27JAN263400PE,SIEMENS,27JAN2026,340000.000000,175,OPTSTK,NFO,5.000000
143659,SIEMENS27JAN263800CE,SIEMENS,27JAN2026,380000.000000,175,OPTSTK,NFO,5.000000
143761,TITAN27JAN263900PE,TITAN,27JAN2026,390000.000000,175,OPTSTK,NFO,5.000000
143770,TITAN27JAN263980CE,TITAN,27JAN2026,398000.000000,175,OPTSTK,NFO,5.000000
143776,TITAN27JAN264100CE,TITAN,27JAN2026,410000.000000,175,OPTSTK,NFO,5.000000
143782,TITAN27JAN264220CE,TITAN,27JAN2026,422000.000000,175,OPTSTK,NFO,5.000000
143860,SOLARINDS27JAN2610000PE,SOLARINDS,27JAN2026,1000000.000000,50,OPTSTK,NFO,5.000000
143895,TITAN27JAN264340PE,TITAN,27JAN2026,434000.000000,175,OPTSTK,NFO,5.000000
144274,SONACOMS27JAN26390CE,SONACOMS,27JAN2026,39000.000000,1225,OPTSTK,NFO,5.000000
144287,SONACOMS27JAN26450PE,SONACOMS,27JAN2026,45000.000000,1225,OPTSTK,NFO,5.000000
144295,SONACOMS27JAN26490PE,SONACOMS,27JAN2026,49000.000000,1225,OPTSTK,NFO,5.000000
144296,SONACOMS27JAN26500CE,SONACOMS,27JAN2026,50000.000000,1225,OPTSTK,NFO,5.000000
144298,SONACOMS27JAN26510CE,SONACOMS,27JAN2026,51000.000000,1225,OPTSTK,NFO,5.000000
144300,SONACOMS27JAN26520CE,SONACOMS,27JAN2026,52000.000000,1225,OPTSTK,NFO,5.000000
144312,SONACOMS27JAN26570CE,SONACOMS,27JAN2026,57000.000000,1225,OPTSTK,NFO,5.000000
151495,TATASTEEL27JAN26200PE,TATASTEEL,27JAN2026,20000.000000,5500,OPTSTK,NFO,1.000000
151380,TATAPOWER27JAN26460CE,TATAPOWER,27JAN2026,46000.000000,1450,OPTSTK,NFO,5.000000
151482,TATASTEEL27JAN26170CE,TATASTEEL,27JAN2026,17000.000000,5500,OPTSTK,NFO,1.000000
151494,TATASTEEL27JAN26200CE,TATASTEEL,27JAN2026,20000.000000,5500,OPTSTK,NFO,1.000000
144437,TMPV27JAN26390CE,TMPV,27JAN2026,39000.000000,800,OPTSTK,NFO,5.000000
144441,TMPV27JAN26430CE,TMPV,27JAN2026,43000.000000,800,OPTSTK,NFO,5.000000
151581,TATATECH27JAN26540PE,TATATECH,27JAN2026,54000.000000,800,OPTSTK,NFO,5.000000
151592,TATATECH27JAN26660CE,TATATECH,27JAN2026,66000.000000,800,OPTSTK,NFO,5.000000
151773,TCS27JAN262760PE,TCS,27JAN2026,276000.000000,175,OPTSTK,NFO,5.000000
151775,TCS27JAN262800PE,TCS,27JAN2026,280000.000000,175,OPTSTK,NFO,5.000000
144499,SRF27JAN262400PE,SRF,27JAN2026,240000.000000,200,OPTSTK,NFO,5.000000
144513,SRF27JAN263100PE,SRF,27JAN2026,310000.000000,200,OPTSTK,NFO,5.000000
144516,SRF27JAN263300CE,SRF,27JAN2026,330000.000000,200,OPTSTK,NFO,5.000000
151788,TCS27JAN263080CE,TCS,27JAN2026,308000.000000,175,OPTSTK,NFO,5.000000
151790,TCS27JAN263120CE,TCS,27JAN2026,312000.000000,175,OPTSTK,NFO,5.000000
151795,TCS27JAN263200PE,TCS,27JAN2026,320000.000000,175,OPTSTK,NFO,5.000000
151821,TCS27JAN263720PE,TCS,27JAN2026,372000.000000,175,OPTSTK,NFO,5.000000
145622,TORNTPOWER27JAN261300PE,TORNTPOWER,27JAN2026,130000.000000,425,OPTSTK,NFO,5.000000
145623,TORNTPOWER27JAN261340CE,TORNTPOWER,27JAN2026,134000.000000,425,OPTSTK,NFO,5.000000
146042,TRENT27JAN263300PE,TRENT,27JAN2026,330000.000000,100,OPTSTK,NFO,5.000000
146049,TRENT27JAN264100CE,TRENT,27JAN2026,410000.000000,100,OPTSTK,NFO,5.000000
151822,TCS27JAN263760CE,TCS,27JAN2026,376000.000000,175,OPTSTK,NFO,5.000000
151926,TECHM27JAN261400CE,TECHM,27JAN2026,140000.000000,600,OPTSTK,NFO,5.000000
151927,TECHM27JAN261400PE,TECHM,27JAN2026,140000.000000,600,OPTSTK,NFO,5.000000
151940,TECHM27JAN261680CE,TECHM,27JAN2026,168000.000000,600,OPTSTK,NFO,5.000000
152029,TIINDIA27JAN262600PE,TIINDIA,27JAN2026,260000.000000,200,OPTSTK,NFO,5.000000
152035,TIINDIA27JAN262900PE,TIINDIA,27JAN2026,290000.000000,200,OPTSTK,NFO,5.000000
152036,TIINDIA27JAN263000CE,TIINDIA,27JAN2026,300000.000000,200,OPTSTK,NFO,5.000000
152269,TITAN27JAN263920PE,TITAN,27JAN2026,392000.000000,175,OPTSTK,NFO,5.000000
146455,TVSMOTOR27JAN263150CE,TVSMOTOR,27JAN2026,315000.000000,175,OPTSTK,NFO,5.000000
146462,TVSMOTOR27JAN263450PE,TVSMOTOR,27JAN2026,345000.000000,175,OPTSTK,NFO,5.000000
146532,ONGC27JAN26218CE,ONGC,27JAN2026,21800.000000,2250,OPTSTK,NFO,1.000000
152382,TMPV27JAN26320CE,TMPV,27JAN2026,32000.000000,800,OPTSTK,NFO,5.000000
152386,TMPV27JAN26360CE,TMPV,27JAN2026,36000.000000,800,OPTSTK,NFO,5.000000
152389,TMPV27JAN26380PE,TMPV,27JAN2026,38000.000000,800,OPTSTK,NFO,5.000000
152391,TMPV27JAN26400PE,TMPV,27JAN2026,40000.000000,800,OPTSTK,NFO,5.000000
146539,ONGC27JAN26222PE,ONGC,27JAN2026,22200.000000,2250,OPTSTK,NFO,1.000000
146563,ONGC27JAN26239CE,ONGC,27JAN2026,23900.000000,2250,OPTSTK,NFO,1.000000
146570,ONGC27JAN26243PE,ONGC,27JAN2026,24300.000000,2250,OPTSTK,NFO,1.000000
146659,ONGC27JAN26253CE,ONGC,27JAN2026,25300.000000,2250,OPTSTK,NFO,1.000000
152396,TMPV27JAN26460CE,TMPV,27JAN2026,46000.000000,800,OPTSTK,NFO,5.000000
152401,TMPV27JAN26500PE,TMPV,27JAN2026,50000.000000,800,OPTSTK,NFO,5.000000
152508,TORNTPHARM27JAN263800CE,TORNTPHARM,27JAN2026,380000.000000,250,OPTSTK,NFO,5.000000
152510,TORNTPHARM27JAN263900CE,TORNTPHARM,27JAN2026,390000.000000,250,OPTSTK,NFO,5.000000
147178,SUNPHARMA27JAN261520CE,SUNPHARMA,27JAN2026,152000.000000,350,OPTSTK,NFO,5.000000
147186,SUNPHARMA27JAN261600CE,SUNPHARMA,27JAN2026,160000.000000,350,OPTSTK,NFO,5.000000
147192,SUNPHARMA27JAN261680CE,SUNPHARMA,27JAN2026,168000.000000,350,OPTSTK,NFO,5.000000
152596,TORNTPOWER27JAN261120CE,TORNTPOWER,27JAN2026,112000.000000,425,OPTSTK,NFO,5.000000
152599,TORNTPOWER27JAN261160PE,TORNTPOWER,27JAN2026,116000.000000,425,OPTSTK,NFO,5.000000
152603,TORNTPOWER27JAN261240PE,TORNTPOWER,27JAN2026,124000.000000,425,OPTSTK,NFO,5.000000
152617,TORNTPOWER27JAN261520PE,TORNTPOWER,27JAN2026,152000.000000,425,OPTSTK,NFO,5.000000
147197,SUNPHARMA27JAN261760PE,SUNPHARMA,27JAN2026,176000.000000,350,OPTSTK,NFO,5.000000
147198,SUNPHARMA27JAN261800CE,SUNPHARMA,27JAN2026,180000.000000,350,OPTSTK,NFO,5.000000
152681,TRENT27JAN264400PE,TRENT,27JAN2026,440000.000000,100,OPTSTK,NFO,5.000000
152684,TRENT27JAN264800CE,TRENT,27JAN2026,480000.000000,100,OPTSTK,NFO,5.000000
152685,TRENT27JAN264800PE,TRENT,27JAN2026,480000.000000,100,OPTSTK,NFO,5.000000
152686,TRENT27JAN265000CE,TRENT,27JAN2026,500000.000000,100,OPTSTK,NFO,5.000000
147999,ULTRACEMCO27JAN2611500CE,ULTRACEMCO,27JAN2026,1150000.000000,50,OPTSTK,NFO,5.000000
148003,ULTRACEMCO27JAN2611900CE,ULTRACEMCO,27JAN2026,1190000.000000,50,OPTSTK,NFO,5.000000
152789,TVSMOTOR27JAN263800PE,TVSMOTOR,27JAN2026,380000.000000,175,OPTSTK,NFO,5.000000
152790,TVSMOTOR27JAN263900CE,TVSMOTOR,27JAN2026,390000.000000,175,OPTSTK,NFO,5.000000
152947,ULTRACEMCO27JAN2611000PE,ULTRACEMCO,27JAN2026,1100000.000000,50,OPTSTK,NFO,5.000000
152953,ULTRACEMCO27JAN2611600PE,ULTRACEMCO,27JAN2026,1160000.000000,50,OPTSTK,NFO,5.000000
152974,ULTRACEMCO27JAN2613800CE,ULTRACEMCO,27JAN2026,1380000.000000,50,OPTSTK,NFO,5.000000
153057,UNIONBANK27JAN26130PE,UNIONBANK,27JAN2026,13000.000000,4425,OPTSTK,NFO,1.000000
153066,UNIONBANK27JAN26155CE,UNIONBANK,27JAN2026,15500.000000,4425,OPTSTK,NFO,1.000000
153237,UNITDSPR27JAN261440PE,UNITDSPR,27JAN2026,144000.000000,400,OPTSTK,NFO,5.000000
148245,UNIONBANK27JAN26177.5CE,UNIONBANK,27JAN2026,17750.000000,4425,OPTSTK,NFO,1.000000
148249,UNIONBANK27JAN26187.5CE,UNIONBANK,27JAN2026,18750.000000,4425,OPTSTK,NFO,1.000000
153247,UNITDSPR27JAN261540PE,UNITDSPR,27JAN2026,154000.000000,400,OPTSTK,NFO,5.000000
153248,UNITDSPR27JAN261560CE,UNITDSPR,27JAN2026,156000.000000,400,OPTSTK,NFO,5.000000
153254,UNITDSPR27JAN261620CE,UNITDSPR,27JAN2026,162000.000000,400,OPTSTK,NFO,5.000000
153347,UNOMINDA27JAN261040PE,UNOMINDA,27JAN2026,104000.000000,550,OPTSTK,NFO,5.000000
